Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
780;38,5148;316;255;316;255;1;-1;0;734,15;-1;0;20,23;-20,23;0;0;409,09;409,09;
781;38,5642;315;255;315;255;1;0;1;735,15;-1;1;20,23;0;20,23;0;409,09;-409,09;
782;38,6137;315;256;315;256;1;1;0;736,15;0;1;20,23;20,23;0;-409,09;-409,09;0;
783;38,6631;316;256;316;256;0;0;0;736,15;0;1;0;0;0;409,09;0;-409,09;
784;38,7125;316;256;316;256;1;0;-1;737,15;0;0;20,23;0;-20,23;0;0;818,18;
785;38,762;316;255;316;255;1;0;1;738,15;0;1;20,23;0;20,23;0;-409,09;-409,09;
786;38,8114;316;256;316;256;1;-1;0;739,15;-1;1;20,23;-20,23;0;169,45;818,18;-409,09;
787;38,8609;315;256;315;256;1,41;1;-1;740,57;0;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
788;38,9103;316;255;316;255;1;-1;0;741,57;-1;0;20,23;-20,23;0;169,45;0;409,09;
789;38,9598;315;255;315;255;1,41;-1;1;742,98;-2;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
790;39,0092;314;256;314;256;1;1;0;743,98;-1;1;20,23;20,23;0;-409,09;-409,09;0;
791;39,0586;315;256;315;256;0;0;0;743,98;-1;1;0;0;0;409,09;0;-409,09;
792;39,1081;315;256;315;256;1;0;-1;744,98;-1;0;20,23;0;-20,23;0;0;818,18;
793;39,1575;315;255;315;255;1;0;1;745,98;-1;1;20,23;0;20,23;0;0;-818,18;
794;39,207;315;256;315;256;1;0;-1;746,98;-1;0;20,23;0;-20,23;0;0;818,18;
795;39,2564;315;255;315;255;1;0;1;747,98;-1;1;20,23;0;20,23;169,45;-409,09;-818,18;
796;39,3058;315;256;315;256;1,41;-1;-1;749,39;-2;0;28,6;-20,23;-20,23;239,64;409,09;1227,27;
797;39,3553;314;255;314;255;2;0;2;751,39;-2;2;40,45;0;40,45;-239,64;409,09;-1227,27;
798;39,4047;314;257;314;257;1,41;1;-1;752,81;-1;1;28,6;20,23;-20,23;-169,45;0;409,09;
799;39,4542;315;256;315;256;1;1;0;753,81;0;1;20,23;20,23;0;0;-409,09;-409,09;
800;39,5036;316;256;316;256;1;0;-1;754,81;0;0;20,23;0;-20,23;169,45;-409,09;818,18;
801;39,5531;316;255;316;255;1,41;-1;1;756,22;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
802;39,6025;315;256;315;256;1,41;1;-1;757,64;0;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
803;39,6519;316;255;316;255;1;-1;0;758,64;-1;0;20,23;-20,23;0;-409,09;409,09;0;
804;39,7014;315;255;315;255;0;0;0;758,64;-1;0;0;0;0;578,54;409,09;409,09;
805;39,7508;315;255;315;255;1,41;1;1;760,05;0;1;28,6;20,23;20,23;-169,45;-409,09;-818,18;
806;39,8003;316;256;316;256;1;0;-1;761,05;0;0;20,23;0;-20,23;-409,09;0;409,09;
807;39,8497;316;255;316;255;0;0;0;761,05;0;0;0;0;0;409,09;0;409,09;
808;39,8991;316;255;316;255;1;0;1;762,05;0;1;20,23;0;20,23;169,45;-409,09;-818,18;
809;39,9486;316;256;316;256;1,41;-1;-1;763,47;-1;0;28,6;-20,23;-20,23;0;0;818,18;
810;39,998;315;255;315;255;1,41;-1;1;764,88;-2;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
811;40,0475;314;256;314;256;1;1;0;765,88;-1;1;20,23;20,23;0;169,45;0;-409,09;
812;40,0969;315;256;315;256;1,41;1;-1;767,29;0;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
813;40,1463;316;255;316;255;1;-1;0;768,29;-1;0;20,23;-20,23;0;169,45;818,18;409,09;
814;40,1958;315;255;315;255;1,41;1;1;769,71;0;1;28,6;20,23;20,23;336,21;-1227,27;-818,18;
815;40,2452;316;256;316;256;2,24;-2;-1;771,94;-2;0;45,23;-40,45;-20,23;-336,21;1227,27;818,18;
816;40,2947;314;255;314;255;1,41;1;1;773,36;-1;1;28,6;20,23;20,23;-169,45;-409,09;-818,18;
817;40,3441;315;256;315;256;1;0;-1;774,36;-1;0;20,23;0;-20,23;169,45;-409,09;818,18;
818;40,3936;315;255;315;255;1,41;-1;1;775,77;-2;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
819;40,443;314;256;314;256;1;1;0;776,77;-1;1;20,23;20,23;0;169,45;0;409,09;
820;40,4924;315;256;315;256;1,41;1;1;778,19;0;2;28,6;20,23;20,23;0;-818,18;-818,18;
821;40,5419;316;257;316;257;1,41;-1;-1;779,6;-1;1;28,6;-20,23;-20,23;-169,45;409,09;0;
822;40,5913;315;256;315;256;1;0;-1;780,6;-1;0;20,23;0;-20,23;0;409,09;409,09;
823;40,6408;315;255;315;255;1;1;0;781,6;0;0;20,23;20,23;0;-409,09;-409,09;0;
824;40,6902;316;255;316;255;0;0;0;781,6;0;0;0;0;0;409,09;0;409,09;
825;40,7396;316;255;316;255;1;0;1;782,6;0;1;20,23;0;20,23;0;409,09;-409,09;
826;40,7891;316;256;316;256;1;1;0;783,6;1;1;20,23;20,23;0;169,45;-818,18;-409,09;
827;40,8385;317;256;317;256;1,41;-1;-1;785,02;0;0;28,6;-20,23;-20,23;0;0;818,18;
828;40,888;316;255;316;255;1,41;-1;1;786,43;-1;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
829;40,9374;315;256;315;256;1;0;-1;787,43;-1;0;20,23;0;-20,23;-409,09;0;409,09;
830;40,9868;315;255;315;255;0;0;0;787,43;-1;0;0;0;0;409,09;409,09;0;
831;41,0363;315;255;315;255;1;1;0;788,43;0;0;20,23;20,23;0;169,45;-818,18;409,09;
832;41,0857;316;255;316;255;1,41;-1;1;789,84;-1;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
833;41,1352;315;256;315;256;1;1;0;790,84;0;1;20,23;20,23;0;409,09;-1227,27;0;
834;41,1846;316;256;316;256;2;-2;0;792,84;-2;1;40,45;-40,45;0;-409,09;1227,27;0;
835;41,2341;314;256;314;256;1;1;0;793,84;-1;1;20,23;20,23;0;169,45;-818,18;-409,09;
836;41,2835;315;256;315;256;1,41;-1;-1;795,26;-2;0;28,6;-20,23;-20,23;239,64;1227,27;409,09;
837;41,3329;314;255;314;255;2;2;0;797,26;0;0;40,45;40,45;0;-409,09;-818,18;409,09;
838;41,3824;316;255;316;255;1;0;1;798,26;0;1;20,23;0;20,23;-409,09;0;-409,09;
839;41,4318;316;256;316;256;0;0;0;798,26;0;1;0;0;0;0;0;0;
840;41,4813;316;256;316;256;0;0;0;798,26;0;1;0;0;0;578,54;-409,09;-409,09;
841;41,5307;316;256;316;256;1,41;-1;-1;799,67;-1;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
842;41,5801;315;255;315;255;0;0;0;799,67;-1;0;0;0;0;578,54;-409,09;409,09;
843;41,6296;315;255;315;255;1,41;-1;1;801,09;-2;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
844;41,679;314;256;314;256;1;1;0;802,09;-1;1;20,23;20,23;0;169,45;0;-409,09;
845;41,7285;315;256;315;256;1,41;1;-1;803,5;0;0;28,6;20,23;-20,23;0;-818,18;818,18;
846;41,7779;316;255;316;255;1,41;-1;1;804,91;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
847;41,8274;315;256;315;256;1,41;1;-1;806,33;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
848;41,8768;316;255;316;255;0;0;0;806,33;0;0;0;0;0;0;0;0;
849;41,9262;316;255;316;255;0;0;0;806,33;0;0;0;0;0;818,18;-818,18;0;
850;41,9757;316;255;316;255;2;-2;0;808,33;-2;0;40,45;-40,45;0;0;1636,36;0;
851;42,0251;314;255;314;255;2;2;0;810,33;0;0;40,45;40,45;0;-818,18;-818,18;0;
852;42,0746;316;255;316;255;0;0;0;810,33;0;0;0;0;0;409,09;0;-409,09;
853;42,124;316;255;316;255;1;0;-1;811,33;0;-1;20,23;0;-20,23;409,09;0;1227,27;
854;42,1734;316;254;316;254;2;0;2;813,33;0;1;40,45;0;40,45;-409,09;-409,09;-818,18;
855;42,2229;316;256;316;256;1;-1;0;814,33;-1;1;20,23;-20,23;0;169,45;818,18;-409,09;
856;42,2723;315;256;315;256;1,41;1;-1;815,74;0;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
857;42,3218;316;255;316;255;1;-1;0;816,74;-1;0;20,23;-20,23;0;169,45;818,18;409,09;
858;42,3712;315;255;315;255;1,41;1;1;818,16;0;1;28,6;20,23;20,23;0;-818,18;-818,18;
859;42,4206;316;256;316;256;1,41;-1;-1;819,57;-1;0;28,6;-20,23;-20,23;-169,45;818,18;409,09;
860;42,4701;315;255;315;255;1;1;0;820,57;0;0;20,23;20,23;0;-409,09;-409,09;0;
861;42,5195;316;255;316;255;0;0;0;820,57;0;0;0;0;0;0;0;0;
862;42,569;316;255;316;255;0;0;0;820,57;0;0;0;0;0;409,09;-409,09;0;
863;42,6184;316;255;316;255;1;-1;0;821,57;-1;0;20,23;-20,23;0;-409,09;409,09;0;
864;42,6679;315;255;315;255;0;0;0;821,57;-1;0;0;0;0;578,54;-409,09;409,09;
865;42,7173;315;255;315;255;1,41;-1;1;822,99;-2;1;28,6;-20,23;20,23;-578,54;409,09;-409,09;
866;42,7667;314;256;314;256;0;0;0;822,99;-2;1;0;0;0;578,54;409,09;-409,09;
867;42,8162;314;256;314;256;1,41;1;-1;824,4;-1;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
868;42,8656;315;255;315;255;0;0;0;824,4;-1;0;0;0;0;409,09;409,09;0;
869;42,9151;315;255;315;255;1;1;0;825,4;0;0;20,23;20,23;0;-409,09;-409,09;0;
870;42,9645;316;255;316;255;0;0;0;825,4;0;0;0;0;0;578,54;-409,09;409,09;
871;43,0139;316;255;316;255;1,41;-1;1;826,81;-1;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
872;43,0634;315;256;315;256;1;0;-1;827,81;-1;0;20,23;0;-20,23;0;409,09;409,09;
873;43,1128;315;255;315;255;1;1;0;828,81;0;0;20,23;20,23;0;-409,09;-409,09;0;
874;43,1623;316;255;316;255;0;0;0;828,81;0;0;0;0;0;0;0;0;
875;43,2117;316;255;316;255;0;0;0;828,81;0;0;0;0;0;409,09;0;409,09;
876;43,2611;316;255;316;255;1;0;1;829,81;0;1;20,23;0;20,23;169,45;409,09;-818,18;
877;43,3106;316;256;316;256;1,41;1;-1;831,23;1;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
878;43,36;317;255;317;255;1;-1;0;832,23;0;0;20,23;-20,23;0;0;409,09;409,09;
879;43,4095;316;255;316;255;1;0;1;833,23;0;1;20,23;0;20,23;505,66;-818,18;-818,18;
880;43,4589;316;256;316;256;2,24;-2;-1;835,46;-2;0;45,23;-40,45;-20,23;0;1636,36;0;
881;43,5084;314;255;314;255;2,24;2;-1;837,7;0;-1;45,23;40,45;-20,23;-505,66;-818,18;818,18;
882;43,5578;316;254;316;254;1;0;1;838,7;0;0;20,23;0;20,23;-409,09;0;-409,09;
883;43,6072;316;255;316;255;0;0;0;838,7;0;0;0;0;0;578,54;-409,09;409,09;
884;43,6567;316;255;316;255;1,41;-1;1;840,11;-1;1;28,6;-20,23;20,23;-169,45;0;-409,09;
885;43,7061;315;256;315;256;1;-1;0;841,11;-2;1;20,23;-20,23;0;0;818,18;0;
886;43,7556;314;256;314;256;1;1;0;842,11;-1;1;20,23;20,23;0;-409,09;-409,09;0;
887;43,805;315;256;315;256;0;0;0;842,11;-1;1;0;0;0;578,54;409,09;-409,09;
888;43,8544;315;256;315;256;1,41;1;-1;843,53;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
889;43,9039;316;255;316;255;0;0;0;843,53;0;0;0;0;0;578,54;-409,09;409,09;
890;43,9533;316;255;316;255;1,41;-1;1;844,94;-1;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
891;44,0028;315;256;315;256;1;0;-1;845,94;-1;0;20,23;0;-20,23;0;409,09;409,09;
892;44,0522;315;255;315;255;1;1;0;846,94;0;0;20,23;20,23;0;0;-818,18;0;
893;44,1017;316;255;316;255;1;-1;0;847,94;-1;0;20,23;-20,23;0;0;818,18;0;
894;44,1511;315;255;315;255;1;1;0;848,94;0;0;20,23;20,23;0;169,45;-818,18;409,09;
895;44,2005;316;255;316;255;1,41;-1;1;850,36;-1;1;28,6;-20,23;20,23;336,21;1227,27;-818,18;
896;44,25;315;256;315;256;2,24;2;-1;852,59;1;0;45,23;40,45;-20,23;-505,66;-1227,27;409,09;
897;44,2994;317;255;317;255;1;-1;0;853,59;0;0;20,23;-20,23;0;169,45;0;409,09;
898;44,3489;316;255;316;255;1,41;-1;1;855,01;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
899;44,3983;315;256;315;256;1,41;1;-1;856,42;0;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
900;44,4477;316;255;316;255;1;-1;0;857,42;-1;0;20,23;-20,23;0;0;818,18;0;
901;44,4972;315;255;315;255;1;1;0;858,42;0;0;20,23;20,23;0;0;-818,18;0;
902;44,5466;316;255;316;255;1;-1;0;859,42;-1;0;20,23;-20,23;0;-409,09;409,09;0;
903;44,5961;315;255;315;255;0;0;0;859,42;-1;0;0;0;0;0;0;0;
904;44,6455;315;255;315;255;0;0;0;859,42;-1;0;0;0;0;409,09;409,09;0;
905;44,6949;315;255;315;255;1;1;0;860,42;0;0;20,23;20,23;0;409,09;-1227,27;0;
906;44,7444;316;255;316;255;2;-2;0;862,42;-2;0;40,45;-40,45;0;96,57;1636,36;409,09;
907;44,7938;314;255;314;255;2,24;2;1;864,66;0;1;45,23;40,45;20,23;-96,57;-1636,36;-409,09;
908;44,8433;316;256;316;256;2;-2;0;866,66;-2;1;40,45;-40,45;0;0;1636,36;0;
909;44,8927;314;256;314;256;2;2;0;868,66;0;1;40,45;40,45;0;-409,09;-818,18;-409,09;
910;44,9422;316;256;316;256;1;0;-1;869,66;0;0;20,23;0;-20,23;0;0;818,18;
911;44,9916;316;255;316;255;1;0;1;870,66;0;1;20,23;0;20,23;0;0;-818,18;
912;45,041;316;256;316;256;1;0;-1;871,66;0;0;20,23;0;-20,23;0;-409,09;409,09;
913;45,0905;316;255;316;255;1;-1;0;872,66;-1;0;20,23;-20,23;0;-409,09;409,09;0;
914;45,1399;315;255;315;255;0;0;0;872,66;-1;0;0;0;0;409,09;409,09;0;
915;45,1894;315;255;315;255;1;1;0;873,66;0;0;20,23;20,23;0;-409,09;-409,09;0;
916;45,2388;316;255;316;255;0;0;0;873,66;0;0;0;0;0;0;0;0;
917;45,2882;316;255;316;255;0;0;0;873,66;0;0;0;0;0;0;0;0;
918;45,3377;316;255;316;255;0;0;0;873,66;0;0;0;0;0;0;0;0;
919;45,3871;316;255;316;255;0;0;0;873,66;0;0;0;0;0;578,54;-409,09;409,09;
920;45,4366;316;255;316;255;1,41;-1;1;875,07;-1;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
921;45,486;315;256;315;256;1;1;0;876,07;0;1;20,23;20,23;0;0;-818,18;0;
922;45,5354;316;256;316;256;1;-1;0;877,07;-1;1;20,23;-20,23;0;0;0;0;
923;45,5849;315;256;315;256;1;-1;0;878,07;-2;1;20,23;-20,23;0;169,45;818,18;-409,09;
924;45,6343;314;256;314;256;1,41;1;-1;879,49;-1;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
925;45,6838;315;255;315;255;0;0;0;879,49;-1;0;0;0;0;409,09;0;409,09;
926;45,7332;315;255;315;255;1;0;1;880,49;-1;1;20,23;0;20,23;0;-409,09;-409,09;
927;45,7827;315;256;315;256;1;-1;0;881,49;-2;1;20,23;-20,23;0;505,66;1227,27;-409,09;
928;45,8321;314;256;314;256;2,24;2;-1;883,72;0;0;45,23;40,45;-20,23;-505,66;-1227,27;409,09;
929;45,8815;316;255;316;255;1;-1;0;884,72;-1;0;20,23;-20,23;0;169,45;0;409,09;
930;45,931;315;255;315;255;1,41;-1;1;886,14;-2;1;28,6;-20,23;20,23;-169,45;409,09;0;
931;45,9804;314;256;314;256;1;0;1;887,14;-2;2;20,23;0;20,23;169,45;409,09;-818,18;
932;46,0299;314;257;314;257;1,41;1;-1;888,55;-1;1;28,6;20,23;-20,23;0;-818,18;0;
933;46,0793;315;256;315;256;1,41;-1;-1;889,97;-2;0;28,6;-20,23;-20,23;239,64;1227,27;409,09;
934;46,1287;314;255;314;255;2;2;0;891,97;0;0;40,45;40,45;0;-818,18;-818,18;0;
935;46,1782;316;255;316;255;0;0;0;891,97;0;0;0;0;0;0;0;0;
936;46,2276;316;255;316;255;0;0;0;891,97;0;0;0;0;0;409,09;0;-409,09;
937;46,2771;316;255;316;255;1;0;-1;892,97;0;-1;20,23;0;-20,23;0;0;818,18;
938;46,3265;316;254;316;254;1;0;1;893,97;0;0;20,23;0;20,23;-409,09;0;-409,09;
939;46,376;316;255;316;255;0;0;0;893,97;0;0;0;0;0;409,09;-409,09;0;
940;46,4254;316;255;316;255;1;-1;0;894,97;-1;0;20,23;-20,23;0;-409,09;409,09;0;
941;46,4748;315;255;315;255;0;0;0;894,97;-1;0;0;0;0;578,54;-409,09;409,09;
942;46,5243;315;255;315;255;1,41;-1;1;896,38;-2;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
943;46,5737;314;256;314;256;1;1;0;897,38;-1;1;20,23;20,23;0;0;-409,09;-409,09;
944;46,6232;315;256;315;256;1;0;-1;898,38;-1;0;20,23;0;-20,23;-409,09;0;409,09;
945;46,6726;315;255;315;255;0;0;0;898,38;-1;0;0;0;0;0;0;0;
946;46,722;315;255;315;255;0;0;0;898,38;-1;0;0;0;0;409,09;0;409,09;
947;46,7715;315;255;315;255;1;0;1;899,38;-1;1;20,23;0;20,23;-409,09;0;-409,09;
948;46,8209;315;256;315;256;0;0;0;899,38;-1;1;0;0;0;914,76;409,09;-818,18;
949;46,8704;315;256;315;256;2,24;1;-2;901,62;0;-1;45,23;20,23;-40,45;-505,66;-409,09;1227,27;
950;46,9198;316;254;316;254;1;0;1;902,62;0;0;20,23;0;20,23;169,45;409,09;-818,18;
951;46,9692;316;255;316;255;1,41;1;-1;904,03;1;-1;28,6;20,23;-20,23;336,21;-818,18;1227,27;
952;47,0187;317;254;317;254;2,24;-1;2;906,27;0;1;45,23;-20,23;40,45;-505,66;409,09;-1227,27;
953;47,0681;316;256;316;256;1;0;-1;907,27;0;0;20,23;0;-20,23;0;-409,09;409,09;
954;47,1176;316;255;316;255;1;-1;0;908,27;-1;0;20,23;-20,23;0;-409,09;409,09;0;
955;47,167;315;255;315;255;0;0;0;908,27;-1;0;0;0;0;0;0;0;
956;47,2165;315;255;315;255;0;0;0;908,27;-1;0;0;0;0;578,54;409,09;-409,09;
957;47,2659;315;255;315;255;1,41;1;-1;909,68;0;-1;28,6;20,23;-20,23;0;-818,18;818,18;
958;47,3153;316;254;316;254;1,41;-1;1;911,09;-1;0;28,6;-20,23;20,23;-169,45;818,18;-409,09;
959;47,3648;315;255;315;255;1;1;0;912,09;0;0;20,23;20,23;0;-409,09;-409,09;0;
960;47,4142;316;255;316;255;0;0;0;912,09;0;0;0;0;0;409,09;-409,09;0;
961;47,4637;316;255;316;255;1;-1;0;913,09;-1;0;20,23;-20,23;0;-409,09;409,09;0;
962;47,5131;315;255;315;255;0;0;0;913,09;-1;0;0;0;0;409,09;0;409,09;
963;47,5625;315;255;315;255;1;0;1;914,09;-1;1;20,23;0;20,23;-409,09;0;-409,09;
964;47,612;315;256;315;256;0;0;0;914,09;-1;1;0;0;0;818,18;0;-818,18;
965;47,6614;315;256;315;256;2;0;-2;916,09;-1;-1;40,45;0;-40,45;-409,09;0;1227,27;
966;47,7109;315;254;315;254;1;0;1;917,09;-1;0;20,23;0;20,23;0;0;0;
967;47,7603;315;255;315;255;1;0;1;918,09;-1;1;20,23;0;20,23;0;0;-818,18;
968;47,8097;315;256;315;256;1;0;-1;919,09;-1;0;20,23;0;-20,23;169,45;-409,09;818,18;
969;47,8592;315;255;315;255;1,41;-1;1;920,51;-2;1;28,6;-20,23;20,23;336,21;1227,27;-818,18;
970;47,9086;314;256;314;256;2,24;2;-1;922,74;0;0;45,23;40,45;-20,23;-914,76;-818,18;409,09;
971;47,9581;316;255;316;255;0;0;0;922,74;0;0;0;0;0;0;0;0;
972;48,0075;316;255;316;255;0;0;0;922,74;0;0;0;0;0;0;0;0;
973;48,057;316;255;316;255;0;0;0;922,74;0;0;0;0;0;0;0;0;
974;48,1064;316;255;316;255;0;0;0;922,74;0;0;0;0;0;0;0;0;
975;48,1558;316;255;316;255;0;0;0;922,74;0;0;0;0;0;578,54;-409,09;409,09;
976;48,2053;316;255;316;255;1,41;-1;1;924,16;-1;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
977;48,2547;315;256;315;256;1;0;-1;925,16;-1;0;20,23;0;-20,23;-409,09;0;409,09;
978;48,3042;315;255;315;255;0;0;0;925,16;-1;0;0;0;0;409,09;0;409,09;
979;48,3536;315;255;315;255;1;0;1;926,16;-1;1;20,23;0;20,23;169,45;409,09;-818,18;
980;48,403;315;256;315;256;1,41;1;-1;927,57;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
981;48,4525;316;255;316;255;0;0;0;927,57;0;0;0;0;0;0;0;0;
982;48,5019;316;255;316;255;0;0;0;927,57;0;0;0;0;0;0;0;0;
983;48,5514;316;255;316;255;0;0;0;927,57;0;0;0;0;0;409,09;-409,09;0;
984;48,6008;316;255;316;255;1;-1;0;928,57;-1;0;20,23;-20,23;0;169,45;818,18;409,09;
985;48,6503;315;255;315;255;1,41;1;1;929,99;0;1;28,6;20,23;20,23;-169,45;-409,09;-818,18;
986;48,6997;316;256;316;256;1;0;-1;930,99;0;0;20,23;0;-20,23;-409,09;0;409,09;
987;48,7491;316;255;316;255;0;0;0;930,99;0;0;0;0;0;0;0;0;
988;48,7986;316;255;316;255;0;0;0;930,99;0;0;0;0;0;409,09;-409,09;0;
989;48,848;316;255;316;255;1;-1;0;931,99;-1;0;20,23;-20,23;0;169,45;0;409,09;
990;48,8975;315;255;315;255;1,41;-1;1;933,4;-2;1;28,6;-20,23;20,23;0;818,18;-818,18;
991;48,9469;314;256;314;256;1,41;1;-1;934,82;-1;0;28,6;20,23;-20,23;-169,45;-409,09;818,18;
992;48,9963;315;255;315;255;1;0;1;935,82;-1;1;20,23;0;20,23;169,45;409,09;-818,18;
993;49,0458;315;256;315;256;1,41;1;-1;937,23;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
994;49,0952;316;255;316;255;0;0;0;937,23;0;0;0;0;0;578,54;-409,09;409,09;
995;49,1447;316;255;316;255;1,41;-1;1;938,64;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
