Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
1597;78,9083;933;854;933;854;1,41;1;1;1630,79;1;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1598;78,9578;934;855;934;855;0;0;0;1630,79;1;1;0;0;0;0;0;0;
1599;79,0072;934;855;934;855;0;0;0;1630,79;1;1;0;0;0;0;0;0;
1600;79,0567;934;855;934;855;0;0;0;1630,79;1;1;0;0;0;0;0;0;
1601;79,1061;934;855;934;855;0;0;0;1630,79;1;1;0;0;0;409,09;-409,09;0;
1602;79,1555;934;855;934;855;1;-1;0;1631,79;0;1;20,23;-20,23;0;-409,09;409,09;0;
1603;79,205;933;855;933;855;0;0;0;1631,79;0;1;0;0;0;818,18;0;-818,18;
1604;79,2544;933;855;933;855;2;0;-2;1633,79;0;-1;40,45;0;-40,45;-409,09;-409,09;818,18;
1605;79,3039;933;853;933;853;1;-1;0;1634,79;-1;-1;20,23;-20,23;0;-409,09;409,09;0;
1606;79,3533;932;853;932;853;0;0;0;1634,79;-1;-1;0;0;0;0;0;0;
1607;79,4027;932;853;932;853;0;0;0;1634,79;-1;-1;0;0;0;578,54;409,09;409,09;
1608;79,4522;932;853;932;853;1,41;1;1;1636,2;0;0;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1609;79,5016;933;854;933;854;0;0;0;1636,2;0;0;0;0;0;0;0;0;
1610;79,5511;933;854;933;854;0;0;0;1636,2;0;0;0;0;0;0;0;0;
1611;79,6005;933;854;933;854;0;0;0;1636,2;0;0;0;0;0;0;0;0;
1612;79,65;933;854;933;854;0;0;0;1636,2;0;0;0;0;0;578,54;-409,09;-409,09;
1613;79,6994;933;854;933;854;1,41;-1;-1;1637,62;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1614;79,7488;932;853;932;853;0;0;0;1637,62;-1;-1;0;0;0;409,09;0;409,09;
1615;79,7983;932;853;932;853;1;0;1;1638,62;-1;0;20,23;0;20,23;-409,09;0;-409,09;
1616;79,8477;932;854;932;854;0;0;0;1638,62;-1;0;0;0;0;578,54;409,09;-409,09;
1617;79,8972;932;854;932;854;1,41;1;-1;1640,03;0;-1;28,6;20,23;-20,23;0;-818,18;818,18;
1618;79,9466;933;853;933;853;1,41;-1;1;1641,45;-1;0;28,6;-20,23;20,23;336,21;1227,27;0;
1619;79,996;932;854;932;854;2,24;2;1;1643,68;1;1;45,23;40,45;20,23;-505,66;-818,18;0;
1620;80,0455;934;855;934;855;1;0;1;1644,68;1;2;20,23;0;20,23;0;0;-818,18;
1621;80,0949;934;856;934;856;1;0;-1;1645,68;1;1;20,23;0;-20,23;505,66;-409,09;1227,27;
1622;80,1444;934;855;934;855;2,24;-1;2;1647,92;0;3;45,23;-20,23;40,45;378,9;818,18;-2045,46;
1623;80,1938;933;857;933;857;3,16;1;-3;1651,08;1;0;63,96;20,23;-60,68;-715,12;-818,18;1636,36;
1624;80,2433;934;854;934;854;1,41;-1;1;1652,5;0;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
1625;80,2927;933;855;933;855;1;0;-1;1653,5;0;0;20,23;0;-20,23;169,45;-409,09;0;
1626;80,3421;933;854;933;854;1,41;-1;-1;1654,91;-1;-1;28,6;-20,23;-20,23;-169,45;818,18;409,09;
1627;80,3916;932;853;932;853;1;1;0;1655,91;0;-1;20,23;20,23;0;0;-409,09;409,09;
1628;80,441;933;853;933;853;1;0;1;1656,91;0;0;20,23;0;20,23;169,45;-409,09;-818,18;
1629;80,4905;933;854;933;854;1,41;-1;-1;1658,32;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1630;80,5399;932;853;932;853;0;0;0;1658,32;-1;-1;0;0;0;409,09;0;409,09;
1631;80,5893;932;853;932;853;1;0;1;1659,32;-1;0;20,23;0;20,23;0;0;-818,18;
1632;80,6388;932;854;932;854;1;0;-1;1660,32;-1;-1;20,23;0;-20,23;169,45;409,09;818,18;
1633;80,6882;932;853;932;853;1,41;1;1;1661,74;0;0;28,6;20,23;20,23;0;0;0;
1634;80,7377;933;854;933;854;1,41;1;1;1663,15;1;1;28,6;20,23;20,23;336,21;-1227,27;-818,18;
1635;80,7871;934;855;934;855;2,24;-2;-1;1665,39;-1;0;45,23;-40,45;-20,23;-505,66;818,18;0;
1636;80,8365;932;854;932;854;1;0;-1;1666,39;-1;-1;20,23;0;-20,23;505,66;409,09;1227,27;
1637;80,886;932;853;932;853;2,24;1;2;1668,62;0;1;45,23;20,23;40,45;-505,66;0;-818,18;
1638;80,9354;933;855;933;855;1;1;0;1669,62;1;1;20,23;20,23;0;-409,09;-409,09;0;
1639;80,9849;934;855;934;855;0;0;0;1669,62;1;1;0;0;0;409,09;-409,09;0;
1640;81,0343;934;855;934;855;1;-1;0;1670,62;0;1;20,23;-20,23;0;0;409,09;-409,09;
1641;81,0838;933;855;933;855;1;0;-1;1671,62;0;0;20,23;0;-20,23;-409,09;0;409,09;
1642;81,1332;933;854;933;854;0;0;0;1671,62;0;0;0;0;0;409,09;0;409,09;
1643;81,1826;933;854;933;854;1;0;1;1672,62;0;1;20,23;0;20,23;0;0;-818,18;
1644;81,2321;933;855;933;855;1;0;-1;1673,62;0;0;20,23;0;-20,23;0;0;818,18;
1645;81,2815;933;854;933;854;1;0;1;1674,62;0;1;20,23;0;20,23;0;0;-818,18;
1646;81,331;933;855;933;855;1;0;-1;1675,62;0;0;20,23;0;-20,23;169,45;409,09;818,18;
1647;81,3804;933;854;933;854;1,41;1;1;1677,04;1;1;28,6;20,23;20,23;0;-818,18;-818,18;
1648;81,4298;934;855;934;855;1,41;-1;-1;1678,45;0;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1649;81,4793;933;854;933;854;0;0;0;1678,45;0;0;0;0;0;0;0;0;
1650;81,5287;933;854;933;854;0;0;0;1678,45;0;0;0;0;0;409,09;0;409,09;
1651;81,5782;933;854;933;854;1;0;1;1679,45;0;1;20,23;0;20,23;0;409,09;-409,09;
1652;81,6276;933;855;933;855;1;1;0;1680,45;1;1;20,23;20,23;0;0;-409,09;409,09;
1653;81,677;934;855;934;855;1;0;1;1681,45;1;2;20,23;0;20,23;0;0;-818,18;
1654;81,7265;934;856;934;856;1;0;-1;1682,45;1;1;20,23;0;-20,23;0;0;0;
1655;81,7759;934;855;934;855;1;0;-1;1683,45;1;0;20,23;0;-20,23;0;0;818,18;
1656;81,8254;934;854;934;854;1;0;1;1684,45;1;1;20,23;0;20,23;169,45;-409,09;-818,18;
1657;81,8748;934;855;934;855;1,41;-1;-1;1685,87;0;0;28,6;-20,23;-20,23;0;0;0;
1658;81,9243;933;854;933;854;1,41;-1;-1;1687,28;-1;-1;28,6;-20,23;-20,23;0;0;0;
1659;81,9737;932;853;932;853;0;0;0;0;0;0;0;0;0;0;0;0;
